loss,grad_norm,ndcg_100,ndcg_500,ndcg_1000,pearson,spearman,hit_100,hit_500,hit_1000
0.03812424760703334,0.021664725624220615,0.9721359363142912,0.9717883808768008,0.9605440577867097,0.27025655,0.8430493980964006,0.15323529411764705,0.35994117647058826,0.26964705882352946
0.0381196393915842,0.02045222527495844,0.9771203300302103,0.9698266611983909,0.9609848599944193,0.27231464,0.8426366047929262,0.21044117647058824,0.33373529411764713,0.24826470588235292
0.03789998149753155,0.02230063548742844,0.9758116861827258,0.9695720272832813,0.9612999291113541,0.27081907,0.8403541853120166,0.1726470588235294,0.34076470588235297,0.2321764705882352
0.03800961532215595,0.02466194486713468,0.9760535502416088,0.9710811576486359,0.9585116904652845,0.2668737,0.8435923978058883,0.17500000000000002,0.35497058823529415,0.2514705882352941
0.03784377330742862,0.022904767919399077,0.975798815745866,0.9718666165522077,0.9597196895627427,0.2583888,0.8434091038386393,0.1663235294117647,0.3672941176470588,0.2561764705882353
0.03779579525009067,0.021995173473590115,0.9764069611213193,0.9716657439524902,0.962334809772239,0.26694134,0.8439289449335741,0.19088235294117648,0.3570882352941177,0.2421029411764706
0.03766887959273309,0.02280027692149621,0.9769227105412902,0.9724767181377549,0.9582693305611372,0.2527533,0.843987058881302,0.1797058823529412,0.3638235294117647,0.2589411764705882
0.037573613834296686,0.02287504030468037,0.9775027344801079,0.9687524324720613,0.9622876552173142,0.25127277,0.844173791825248,0.19705882352941176,0.31523529411764706,0.23876470588235296
0.037772678896289304,0.023798322855618788,0.9769980257485251,0.9727058476135556,0.9596530447437589,0.24554446,0.8436678235697662,0.1814705882352941,0.36747058823529416,0.2793529411764706
0.03777404299865313,0.023848153390785547,0.9770210987602617,0.9725251352604706,0.9608500391627111,0.24892676,0.844284541189663,0.1776470588235294,0.3641764705882353,0.25872058823529415
0.03761940927142262,0.023325365041313793,0.976947102961975,0.9725176191345654,0.9611767357668974,0.24100281,0.8442500931549222,0.1839705882352941,0.3676176470588235,0.27936764705882355
0.037532554849162576,0.023818501301892774,0.9772865887805947,0.9729108204142674,0.9601299214260427,0.24821293,0.8443694229458973,0.19029411764705884,0.36920588235294116,0.24841176470588233
