loss,grad_norm,ndcg_100,ndcg_500,ndcg_1000,pearson,spearman,hit_100,hit_500,hit_1000
0.03756763660218964,0.02484595650051566,0.9748187522363675,0.9676269873974204,0.9573921913380901,0.3186133,0.8444914519112785,0.18014705882352947,0.32676470588235296,0.2437794117647059
0.037479559670711676,0.02444736439618473,0.9748630783234494,0.9692422404933393,0.9589526039367009,0.33364898,0.8440735579904163,0.18382352941176472,0.3308235294117647,0.23179411764705882
0.037581217388831974,0.025057322729519632,0.976545457874162,0.9685304940724897,0.9584784778717437,0.32842684,0.8438496104430654,0.1935294117647059,0.3208529411764706,0.23258823529411762
0.037555095516389914,0.02671952580815955,0.9775567692546303,0.9665664997116733,0.9564072267746897,0.3125825,0.8446602946979604,0.205,0.3174411764705883,0.21777941176470586
0.037562003230740285,0.025019318934328155,0.9757270674389702,0.9695485768950289,0.9589763402669097,0.30688632,0.8440307581168411,0.1832352941176471,0.31955882352941173,0.23229411764705885
0.037437011217102044,0.024682675417946966,0.975652186718535,0.9692700766904345,0.9594869193845753,0.30564913,0.8444416324330267,0.17205882352941176,0.318264705882353,0.22666176470588237
0.03752244996481953,0.024846555510679588,0.9752557869152154,0.9689773635536016,0.959458147359449,0.31700474,0.8439787663829089,0.17808823529411763,0.3151470588235294,0.23098529411764707
0.03740495282618332,0.02500846818982576,0.9731738741708656,0.9693238158405753,0.9594074041708099,0.3005239,0.8442862936623263,0.16999999999999998,0.3234411764705883,0.2277058823529412
0.03740975337197824,0.025302803336546338,0.9757703862093575,0.9691732928918888,0.9579477818465096,0.30569956,0.8441299498540912,0.18088235294117647,0.3138823529411765,0.2546764705882354
0.03743395724216069,0.025069376371176958,0.9765947806948686,0.965624994641478,0.9561557199328504,0.3241621,0.84456967063066,0.19191176470588237,0.33082352941176474,0.26413235294117643
0.037376293592913494,0.02435040504676221,0.9745403866383708,0.968746852371045,0.9592621169524075,0.31572032,0.8439790495001186,0.16911764705882357,0.3220588235294117,0.2488529411764706
0.03733286366695523,0.025431764731107184,0.9767872543411977,0.9682078834344329,0.9573972119203672,0.30809188,0.8445072522402692,0.1863235294117647,0.33632352941176474,0.27097058823529413
0.03737713571650103,0.02452006665699196,0.9765921901248305,0.9690477465482057,0.9595491735185259,0.3041152,0.8443582499095724,0.18867647058823533,0.3176764705882353,0.25008823529411767
0.03719098988632948,0.024565991451612052,0.97637266987542,0.9683779233391483,0.9588310543592949,0.3100135,0.8439578526113073,0.17926470588235296,0.3318529411764706,0.25458823529411767
